microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. breve	BBBR_1683	-8.19074209613097	5.21734935739735e-34	Downregulated
B. breve	BBBR_0164	-6.76679636478733	6.03559048308827e-34	Downregulated
B. breve	BBBR_0434	-9.8897215473276	1.02987417769956e-33	Downregulated
B. breve	BBBR_1482	-6.4315889934289	1.11135349494257e-33	Downregulated
B. breve	BBBR_1334	-6.52229512457656	1.52905333127118e-33	Downregulated
B. breve	BBBR_0021	-6.71525334597845	2.27847740714022e-33	Downregulated
B. breve	BBBR_1201	-9.70787146251669	3.66606714479357e-33	Downregulated
B. breve	BBBR_0410	-9.30295237833124	3.75337476435443e-33	Downregulated
B. breve	BBBR_1191	-6.75725048398139	4.82572714567908e-33	Downregulated
B. breve	BBBR_0154	-8.40275432951037	1.03769975057156e-32	Downregulated
B. breve	BBBR_1631	-7.89943879832363	1.09258369061531e-32	Downregulated
B. breve	BBBR_1090	-5.81676436163842	1.90068394416354e-32	Downregulated
B. breve	BBBR_1629	-7.57617604927179	2.98427984558689e-32	Downregulated
B. breve	BBBR_0076	-6.87886802849427	4.35720809931392e-32	Downregulated
B. breve	BBBR_0848	-8.96180041913601	5.12659994598573e-32	Downregulated
B. breve	BBBR_1500	-8.31996885126362	5.3960562366828e-32	Downregulated
B. breve	BBBR_1170	-6.22019116543829	5.95056573653929e-32	Downregulated
B. breve	BBBR_0866	-9.63007688125408	8.44908887313545e-32	Downregulated
B. breve	BBBR_1708	-7.15070891519903	1.17862749009827e-31	Downregulated
B. breve	BBBR_1584	-7.93969631782981	1.23864565138777e-31	Downregulated
B. breve	BBBR_0185	-8.35867398941798	1.79077592626237e-31	Downregulated
B. infantis	Blon_1087	-5.9045040631242	3.47856348015399e-31	Downregulated
B. breve	BBBR_0920	-4.77859185944832	4.27570131119898e-31	Downregulated
B. breve	BBBR_1722	-8.37648792913503	5.24444939101135e-31	Downregulated
B. breve	BBBR_1565	-4.94693743559972	5.68674552206312e-31	Downregulated
B. breve	BBBR_1057	-6.73678734931172	6.08848173797467e-31	Downregulated
B. breve	BBBR_1620	-9.25610978610778	6.43157947222267e-31	Downregulated
B. breve	BBBR_0710	-4.80155502456975	1.70487943877321e-30	Downregulated
B. breve	BBBR_0454	-4.9350010493293	1.97141610519339e-30	Downregulated
B. breve	BBBR_1617	-5.74289186483832	2.24494040586664e-30	Downregulated
B. breve	BBBR_1236	-7.17953453392952	2.52084670082583e-30	Downregulated
B. breve	BBBR_0236	-8.52366743945303	2.52084670082583e-30	Downregulated
B. breve	BBBR_0209	-8.76366422762589	3.94706074278971e-30	Downregulated
B. breve	BBBR_1380	-8.38052243670418	1.45703350563322e-29	Downregulated
B. breve	BBBR_0636	-8.40514830174723	1.62836500677359e-29	Downregulated
B. breve	BBBR_1366	-4.8623199183327	1.73780666976128e-29	Downregulated
B. breve	BBBR_1418	-7.61068617672169	2.19078991916632e-29	Downregulated
B. breve	BBBR_1324	-7.78363360650486	2.23850183436267e-29	Downregulated
B. breve	BBBR_0898	-6.3678252252794	2.35396003928978e-29	Downregulated
B. breve	BBBR_0697	-9.88051476475598	3.21415963553241e-29	Downregulated
B. breve	BBBR_0882	-9.04802762106845	5.11039089344225e-29	Downregulated
B. breve	BBBR_1519	-6.59620223468125	5.62030759275822e-29	Downregulated
B. breve	BBBR_0579	-8.18648010550052	6.44004612581498e-29	Downregulated
B. breve	BBBR_0433	-9.31691052116824	7.44250922359104e-29	Downregulated
B. breve	BBBR_0239	-8.9968303221948	7.58588857578528e-29	Downregulated
B. breve	BBBR_0628	-9.22300737533643	8.53292826958533e-29	Downregulated
B. breve	BBBR_0320	-9.78955733010233	8.8146668896394e-29	Downregulated
B. breve	BBBR_1247	-7.59167185069869	8.9390339396887e-29	Downregulated
B. breve	BBBR_1178	-3.73789629232826	2.0716140063541e-28	Downregulated
B. breve	BBBR_0034	-5.54700614938353	2.9354008994237e-28	Downregulated
B. breve	BBBR_0057	-7.71445089288734	3.55972275187385e-28	Downregulated
B. breve	BBBR_0618	-5.23392462849187	3.89601851491183e-28	Downregulated
B. breve	BBBR_1820	-8.27494047639547	7.36478906611778e-28	Downregulated
B. breve	BBBR_1653	-9.78237417315922	7.36478906611778e-28	Downregulated
B. breve	BBBR_1721	-7.10213913805874	7.37836902941713e-28	Downregulated
B. breve	BBBR_1628	-7.75547173100336	1.20034514377304e-27	Downregulated
B. breve	BBBR_1549	-6.63956194284109	1.41919834037191e-27	Downregulated
B. breve	BBBR_0917	-7.34236367848656	2.28521216966592e-27	Downregulated
B. bifidum	BbifJCM1254_01140	-2.61061885152245	2.57836811150343e-27	Downregulated
B. breve	BBBR_0007	-9.52017001653887	3.77215498240882e-27	Downregulated
B. breve	BBBR_1568	-8.33912998697568	4.80900045311735e-27	Downregulated
B. breve	BBBR_0887	-8.74462162965883	4.98617854867092e-27	Downregulated
B. breve	BBBR_0874	-7.25022772446041	1.37841028500974e-26	Downregulated
B. breve	BBBR_0418	-8.58129908621811	1.83452673504555e-26	Downregulated
B. breve	BBBR_1508	-8.91741302408196	2.10379742799876e-26	Downregulated
B. breve	BBBR_0414	-9.64747950936711	2.10716193661602e-26	Downregulated
B. breve	BBBR_1357	-8.46389631276596	2.46756038618075e-26	Downregulated
B. breve	BBBR_1060	-8.76095713173457	2.50080093642748e-26	Downregulated
B. breve	BBBR_0457	-6.14727821869119	3.67763244867212e-26	Downregulated
