microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. bifidum	BbifJCM1254_07120	-5.43130239270613	0.000738219941471576	Downregulated
L. symbiosum	HMPREF9475_00771	-3.88539726931896	0.000740271040527859	Downregulated
B. breve	BBBR_1841	-5.87740351770797	0.000740271040527859	Downregulated
B. breve	BBBR_1091	-7.70290386108822	0.000740599936050345	Downregulated
B. infantis	Blon_2218	-6.6907425099107	0.000741619070844004	Downregulated
B. infantis	Blon_2335	-6.58412457473422	0.000742735950447385	Downregulated
L. symbiosum	HMPREF9475_00059	-4.13683106348145	0.000743106858710752	Downregulated
B. bifidum	BbifJCM1254_00330	-5.93794712182414	0.0007470820791644	Downregulated
B. infantis	Blon_1058	-5.97883864452614	0.000747383950525536	Downregulated
L. symbiosum	HMPREF9475_01198	-4.3921317641567	0.000749815024864398	Downregulated
B. bifidum	BbifJCM1254_04870	-5.99658316678243	0.000750097420079199	Downregulated
B. infantis	Blon_2245	-7.40442043532513	0.00075164781843138	Downregulated
L. symbiosum	HMPREF9475_00666	-3.19830533683228	0.000756180268587895	Downregulated
B. infantis	Blon_0222	-5.44378157599387	0.000757088655420822	Downregulated
L. symbiosum	HMPREF9475_03850	-3.57558909602822	0.000759911507733963	Downregulated
L. symbiosum	HMPREF9475_00950	-3.53925297105143	0.000760634278059522	Downregulated
B. bifidum	BbifJCM1254_16780	-3.83348626731553	0.000770487252307848	Downregulated
L. symbiosum	HMPREF9475_03116	-2.44971262777752	0.000772002589928972	Downregulated
B. bifidum	BbifJCM1254_12620	-6.10863888947445	0.000776004706761193	Downregulated
B. infantis	Blon_2332	-5.4367688533578	0.000783945440613127	Downregulated
L. symbiosum	HMPREF9475_02513	-3.18807862206165	0.000786229836944496	Downregulated
B. breve	BBBR_0746	-6.12057409798263	0.000789493040396051	Downregulated
L. symbiosum	HMPREF9475_04046	-4.36192018536587	0.000791048254543015	Downregulated
B. infantis	Blon_2212	-5.93255315253136	0.000793993921655832	Downregulated
B. infantis	Blon_0313	-5.36969144296397	0.000797867645678967	Downregulated
B. breve	BBBR_1486	-6.04797353238968	0.000799514067070611	Downregulated
L. symbiosum	HMPREF9475_03776	-3.38996741462377	0.000799964895666001	Downregulated
L. symbiosum	HMPREF9475_00373	-3.27786351755009	0.000807007504616484	Downregulated
B. infantis	Blon_0974	-6.29698069885935	0.000811108774030014	Downregulated
B. infantis	Blon_0206	-5.77805746969484	0.000812460020853984	Downregulated
B. bifidum	BbifJCM1254_10480	-2.89794689190288	0.000813278100955	Downregulated
B. bifidum	BbifJCM1254_15770	-4.4747216406977	0.000818938306887661	Downregulated
B. infantis	Blon_0819	-5.18145978790483	0.000820465595225625	Downregulated
L. symbiosum	HMPREF9475_00772	-4.13775579134536	0.000820621753121666	Downregulated
B. bifidum	BbifJCM1254_05510	-4.95068143034315	0.000829986886601858	Downregulated
L. symbiosum	HMPREF9475_00531	-3.0182476226963	0.000831746241588136	Downregulated
B. bifidum	BbifJCM1254_02920	-4.46026880165752	0.000833581675315683	Downregulated
B. infantis	Blon_0095	-5.96413700564147	0.000840882594017941	Downregulated
B. bifidum	BbifJCM1254_08330	-3.26927534747314	0.000846446470577141	Downregulated
B. infantis	Blon_1607	-4.0703089574321	0.000850680818402987	Downregulated
B. infantis	Blon_1146	-5.10403252690111	0.000855032512365731	Downregulated
B. infantis	Blon_2470	-4.33118139721994	0.000855738364993932	Downregulated
B. breve	BBBR_1657	-5.80886331199679	0.000860787357193748	Downregulated
B. infantis	Blon_1877	-5.45319122588705	0.000874917829514674	Downregulated
B. infantis	Blon_0538	-6.06742846546042	0.000886532814326349	Downregulated
B. infantis	Blon_0261	-5.2121916697562	0.000899269224159626	Downregulated
B. bifidum	BbifJCM1254_10870	-4.27449738091777	0.000904217811784071	Downregulated
L. symbiosum	HMPREF9475_01519	-3.89845077818973	0.000904217811784071	Downregulated
B. bifidum	BbifJCM1254_02060	-3.72703188209108	0.000905255873163976	Downregulated
L. symbiosum	HMPREF9475_00706	-2.82365879367892	0.000908593529883916	Downregulated
L. symbiosum	HMPREF9475_01201	-6.53769495022932	0.000916407582776713	Downregulated
L. symbiosum	HMPREF9475_03624	-3.58126032394529	0.000922776527602512	Downregulated
B. bifidum	BbifJCM1254_17990	-3.6680043383511	0.000924517808108596	Downregulated
B. bifidum	BbifJCM1254_04690	-4.86078164377255	0.000930782311070487	Downregulated
L. symbiosum	HMPREF9475_03468	-2.47006102045962	0.000934873959292249	Downregulated
B. breve	BBBR_1495	-5.65983324862084	0.000937332812159647	Downregulated
L. symbiosum	HMPREF9475_00208	-3.49157347678381	0.000952521318271426	Downregulated
B. bifidum	BbifJCM1254_09380	-2.94486207941085	0.000956178033621445	Downregulated
B. bifidum	BbifJCM1254_04110	-3.74607810627168	0.000960217842428085	Downregulated
B. bifidum	BbifJCM1254_04250	-3.62421897832704	0.000962519880802159	Downregulated
B. breve	BBBR_1113	-3.9680837436104	0.000962537790933509	Downregulated
L. symbiosum	HMPREF9475_03579	-3.49847555373887	0.000967560743219116	Downregulated
B. bifidum	BbifJCM1254_02020	-2.8530471512515	0.000969937708362639	Downregulated
