microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. thetaiotaomicron	BT_p548218	5.62343351141296	3.40991167716233e-05	Upregulated
L. symbiosum	HMPREF9475_01574	-6.9863494201747	3.42885583000689e-05	Downregulated
B. thetaiotaomicron	BT_1532	10.2875745944353	3.49677649886969e-05	Upregulated
B. thetaiotaomicron	BT_0065	6.88199662673606	3.49677649886969e-05	Upregulated
B. bifidum	BbifJCM1254_14950	-2.69208963204056	3.49677649886969e-05	Downregulated
B. thetaiotaomicron	BT_0210	6.04949037043058	3.56393990053437e-05	Upregulated
B. bifidum	BbifJCM1254_06890	-3.13605121692718	3.64663997179623e-05	Downregulated
L. symbiosum	HMPREF9475_00698	-3.90317903788419	3.72299436594067e-05	Downregulated
E. coli	b0622	2.55531033617005	3.72893585474825e-05	Upregulated
B. thetaiotaomicron	BT_3738	5.63746643556971	3.79673638867314e-05	Upregulated
B. thetaiotaomicron	BT_0614	4.9041083415853	3.81872989960858e-05	Upregulated
E. coli	b3099	2.11005380225393	3.87038316868422e-05	Upregulated
B. thetaiotaomicron	BT_0458	4.33799706044223	3.94566959961182e-05	Upregulated
B. thetaiotaomicron	BT_3902	2.81501635755489	3.95290048838732e-05	Upregulated
B. bifidum	BbifJCM1254_05060	-2.54934453515735	3.96966841307561e-05	Downregulated
B. bifidum	BbifJCM1254_03730	-2.52251514808068	4.08750063184984e-05	Downregulated
B. thetaiotaomicron	BT_1358	3.49060840563045	4.16421590553245e-05	Upregulated
B. thetaiotaomicron	BT_0317	3.63638332217647	4.1914615269995e-05	Upregulated
L. symbiosum	HMPREF9475_02989	-5.31900058400316	4.28758256923773e-05	Downregulated
B. thetaiotaomicron	BT_3782	5.36039120941589	4.30049712164515e-05	Upregulated
L. symbiosum	HMPREF9475_02206	-6.309664813037	4.32799630878765e-05	Downregulated
L. symbiosum	HMPREF9475_01512	-6.84423400068445	4.34005014750985e-05	Downregulated
B. bifidum	BbifJCM1254_15040	-2.66128055357803	4.36101916326473e-05	Downregulated
L. symbiosum	HMPREF9475_02939	-6.28386864904918	4.36600850569196e-05	Downregulated
B. bifidum	BbifJCM1254_03490	-3.17901675756532	4.44553189738319e-05	Downregulated
E. coli	b2956	-2.04116285449338	4.45086347411657e-05	Downregulated
B. bifidum	BbifJCM1254_09100	-2.0482704408265	4.46565675489669e-05	Downregulated
P. acidilactici	HN015_03545	-4.27123063532504	4.46565675489669e-05	Downregulated
L. symbiosum	HMPREF9475_01117	-8.38762966280158	4.54963982901319e-05	Downregulated
B. thetaiotaomicron	BT_0066	3.9243993865989	4.62239846700071e-05	Upregulated
L. symbiosum	HMPREF9475_01572	-9.19506466092666	4.6715556239945e-05	Downregulated
L. symbiosum	HMPREF9475_02644	-7.95104397202657	4.7256155896125e-05	Downregulated
E. coli	b2675	3.96639633155527	4.74046995668371e-05	Upregulated
E. coli	b1188	2.99391265827534	4.7839413856018e-05	Upregulated
B. bifidum	BbifJCM1254_08980	-2.54056825895289	4.82728041953797e-05	Downregulated
L. symbiosum	HMPREF9475_01774	-8.37379628248222	4.83344240913907e-05	Downregulated
L. symbiosum	HMPREF9475_02876	-5.09568582438344	4.8438374426824e-05	Downregulated
B. thetaiotaomicron	BT_4168	7.41547372266714	4.85152056169207e-05	Upregulated
L. symbiosum	HMPREF9475_02135	-8.79549199932309	4.87127664964765e-05	Downregulated
L. symbiosum	HMPREF9475_02985	-6.17585784716844	4.88221015511069e-05	Downregulated
L. symbiosum	HMPREF9475_01713	-7.69585755258692	4.88221015511069e-05	Downregulated
B. thetaiotaomicron	BT_4081	7.89090684983742	4.91617761621317e-05	Upregulated
E. coli	b1678	2.33668618786218	5.03078462819334e-05	Upregulated
L. symbiosum	HMPREF9475_02208	-6.17298412069009	5.10946992349588e-05	Downregulated
B. bifidum	BbifJCM1254_15150	-5.36842211244813	5.19303890003954e-05	Downregulated
E. coli	b4293	3.5141358855855	5.19303890003954e-05	Upregulated
P. acidilactici	HN015_06735	-2.24345891576211	5.29858262675526e-05	Downregulated
B. thetaiotaomicron	BT_3809	4.81585847898067	5.34604935574085e-05	Upregulated
L. symbiosum	HMPREF9475_01719	-5.30770816633633	5.51518093685819e-05	Downregulated
B. thetaiotaomicron	BT_4320	5.96031509362064	5.52522631214844e-05	Upregulated
L. symbiosum	HMPREF9475_03833	-9.00985428096526	5.52522631214844e-05	Downregulated
L. symbiosum	HMPREF9475_02990	-5.80007043927683	5.65889991700574e-05	Downregulated
E. coli	b2169	2.69047825378532	5.79368293138305e-05	Upregulated
B. thetaiotaomicron	BT_1871	4.49874055351999	5.82351754203643e-05	Upregulated
L. symbiosum	HMPREF9475_01136	-8.68796693839004	5.82351754203643e-05	Downregulated
B. bifidum	BbifJCM1254_12710	-3.25689554312816	5.85655102445256e-05	Downregulated
B. thetaiotaomicron	BT_3467	4.06930607890625	5.85655102445256e-05	Upregulated
E. coli	b3073	3.76633986260561	5.85655102445256e-05	Upregulated
B. thetaiotaomicron	BT_0970	4.64112774990308	5.9300254410581e-05	Upregulated
B. thetaiotaomicron	BT_1489	6.27430049727899	6.18092187056654e-05	Upregulated
L. symbiosum	HMPREF9475_02992	-9.09555690094808	6.20668456977781e-05	Downregulated
B. thetaiotaomicron	BT_3396	2.97769214646853	6.20668456977781e-05	Upregulated
L. symbiosum	HMPREF9475_01183	-9.02715317353294	6.20668456977781e-05	Downregulated
B. bifidum	BbifJCM1254_08800	-2.29755467470448	6.24003518275249e-05	Downregulated
B. thetaiotaomicron	BT_3171	7.37005221768581	6.36344647822889e-05	Upregulated
B. thetaiotaomicron	BT_1342	5.1782359987823	6.40851941014032e-05	Upregulated
E. coli	b4292	4.05377845362192	6.40851941014032e-05	Upregulated
E. coli	b3071	4.55889331253954	6.40851941014032e-05	Upregulated
B. thetaiotaomicron	BT_p548215	7.03765902304941	6.40851941014032e-05	Upregulated
E. coli	b0589	3.34209445799637	6.54125000324204e-05	Upregulated
P. acidilactici	HN015_07035	-3.92035633895591	6.63326349253929e-05	Downregulated
B. thetaiotaomicron	BT_1575	4.08464113921435	6.70607633744011e-05	Upregulated
B. thetaiotaomicron	BT_0623	3.84646085760234	6.73127044571363e-05	Upregulated
L. symbiosum	HMPREF9475_02984	-6.70464016942862	6.8626937055584e-05	Downregulated
B. thetaiotaomicron	BT_1298	5.31860500125268	6.8709854875573e-05	Upregulated
L. symbiosum	HMPREF9475_00395	-6.49968302263552	6.91114133786688e-05	Downregulated
B. thetaiotaomicron	BT_1626	4.76602908729251	6.95385107457393e-05	Upregulated
L. symbiosum	HMPREF9475_00975	-6.67611928766547	6.96457021569975e-05	Downregulated
