microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. breve	BBBR_1701	-4.84976331316776	9.98136373066391e-08	Downregulated
B. breve	BBBR_0965	-3.82916268918926	1.00176706857802e-07	Downregulated
B. breve	BBBR_0606	-4.13685900782916	1.07435112911687e-07	Downregulated
B. breve	BBBR_1174	-3.7058495434894	1.07781987555905e-07	Downregulated
B. breve	BBBR_0469	-4.01419554624839	1.08777379332204e-07	Downregulated
B. breve	BBBR_1919	-4.15439465514183	1.10252614730506e-07	Downregulated
B. breve	BBBR_1488	-4.20852335992707	1.12508074827565e-07	Downregulated
B. breve	BBBR_0080	-4.39618895306261	1.13968231900097e-07	Downregulated
B. breve	BBBR_0687	-4.68565697013381	1.14556466314828e-07	Downregulated
B. breve	BBBR_1923	-4.13704256063406	1.15551976748687e-07	Downregulated
B. breve	BBBR_1857	-3.24094591338711	1.17048887183568e-07	Downregulated
B. breve	BBBR_1673	-3.73101734560982	1.18642030890061e-07	Downregulated
B. breve	BBBR_0602	-4.26797265687361	1.19570962043394e-07	Downregulated
B. breve	BBBR_0272	-3.83160853764356	1.2031955287121e-07	Downregulated
B. breve	BBBR_1425	-5.21033429329074	1.2934675936442e-07	Downregulated
B. breve	BBBR_1580	-5.16583722790637	1.31358824560699e-07	Downregulated
B. breve	BBBR_1497	-3.43061189775926	1.33453871330596e-07	Downregulated
B. breve	BBBR_1501	-3.20636478030484	1.3645916796e-07	Downregulated
B. breve	BBBR_1587	-4.92391231655644	1.47321996768638e-07	Downregulated
B. breve	BBBR_1725	-5.00720052543784	1.50435060717074e-07	Downregulated
B. breve	BBBR_1922	-3.54960769453281	1.59270602328587e-07	Downregulated
B. breve	BBBR_1430	-5.452096639091	1.6062216211704e-07	Downregulated
B. breve	BBBR_1432	-3.20694962570839	1.61792726350358e-07	Downregulated
B. breve	BBBR_1833	-2.93303155281125	1.64488439129951e-07	Downregulated
B. breve	BBBR_1166	-2.92896317273992	1.75660024443721e-07	Downregulated
B. breve	BBBR_0886	-4.32954109873515	1.7699000769145e-07	Downregulated
B. breve	BBBR_1814	-4.16211632904598	1.87362026928283e-07	Downregulated
B. breve	BBBR_0431	-4.04825362182208	1.87362026928283e-07	Downregulated
B. breve	BBBR_0458	-4.71349415888369	1.93353639252636e-07	Downregulated
B. breve	BBBR_0927	-3.76394061198524	2.01534992181609e-07	Downregulated
B. breve	BBBR_0580	-4.89586319049973	2.04868185672534e-07	Downregulated
B. breve	BBBR_0622	-3.65817832997575	2.06770773967214e-07	Downregulated
B. breve	BBBR_0447	-4.3367551602061	2.07232289845389e-07	Downregulated
B. breve	BBBR_0631	-4.57921649843677	2.13694246667883e-07	Downregulated
B. breve	BBBR_0619	-3.29845195431063	2.14134948207678e-07	Downregulated
B. breve	BBBR_1234	-3.93526941356002	2.15687095194184e-07	Downregulated
B. breve	BBBR_1327	-4.20188329049991	2.20808250483064e-07	Downregulated
B. breve	BBBR_1422	-3.76856987488481	2.23979481207562e-07	Downregulated
B. breve	BBBR_0273	-3.69948207544152	2.28389830461201e-07	Downregulated
B. breve	BBBR_1545	-4.99595767230465	2.30208989233159e-07	Downregulated
B. breve	BBBR_0780	-4.01334357757292	2.50784610066598e-07	Downregulated
B. breve	BBBR_1315	-3.84570373035004	2.52974641126188e-07	Downregulated
B. breve	BBBR_1238	-3.95626009800683	2.54159227453207e-07	Downregulated
