microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. thetaiotaomicron	BT_0613	-2.97577681036659	0.00615554012801432	Downregulated
E. coli	b1532	-2.21699883063364	0.00634816100501474	Downregulated
B. infantis	Blon_2266	5.10933106536417	0.00636676804369773	Upregulated
B. thetaiotaomicron	BT_1935	-4.82741863727541	0.00647810863785958	Downregulated
B. bifidum	BbifJCM1254_01470	2.38207699602881	0.00649361393984384	Upregulated
E. coli	b0906	-2.40355537270277	0.00662230375960402	Downregulated
B. infantis	Blon_2328	4.62800674272802	0.00677699372999027	Upregulated
B. infantis	Blon_0888	4.77097963639956	0.00684998789979064	Upregulated
B. thetaiotaomicron	BT_3738	-3.55403728233815	0.0069263614597383	Downregulated
B. infantis	Blon_0952	4.84792425858496	0.0069484158366696	Upregulated
B. thetaiotaomicron	BT_0201	-2.92231542812202	0.00712481528399033	Downregulated
E. coli	b1974	-2.22122278580576	0.00715313667117366	Downregulated
B. thetaiotaomicron	BT_1375	-2.71737090387891	0.00725868016451918	Downregulated
B. bifidum	BbifJCM1254_10390	2.31112107912016	0.00737500342024789	Upregulated
E. coli	b4063	-2.00913095924014	0.00738006918182714	Downregulated
B. thetaiotaomicron	BT_4251	-3.25720014439627	0.00742155878019627	Downregulated
E. coli	b4126	-2.02587372469562	0.00749269295666436	Downregulated
B. bifidum	BbifJCM1254_08300	2.40483866904637	0.0075219288019481	Upregulated
B. infantis	Blon_0549	4.99513619715443	0.00760437912465587	Upregulated
L. symbiosum	HMPREF9475_01237	3.09111997306671	0.00762584746267711	Upregulated
B. infantis	Blon_2475	5.09379253205475	0.00764176501449679	Upregulated
B. infantis	Blon_0275	4.75734131687425	0.00764659788325716	Upregulated
B. thetaiotaomicron	BT_1160	-3.30932740443419	0.00770421728387712	Downregulated
B. bifidum	BbifJCM1254_14090	2.17385436129467	0.00780008016138428	Upregulated
B. infantis	Blon_0087	5.13156216415047	0.00811525436957523	Upregulated
E. coli	b4658	-2.35338639108017	0.00813236370285918	Downregulated
B. infantis	Blon_1477	4.69677710775633	0.00834427553916582	Upregulated
B. infantis	Blon_2213	5.15133082180118	0.00834839626973032	Upregulated
B. bifidum	BbifJCM1254_17210	3.26719536922505	0.00835137133645725	Upregulated
E. coli	b0999	-2.02176419269851	0.00835137133645725	Downregulated
B. bifidum	BbifJCM1254_12390	2.65345312764796	0.00842020349976007	Upregulated
B. infantis	Blon_1315	4.54850979118386	0.00847558180286939	Upregulated
B. bifidum	BbifJCM1254_08560	2.37281544798095	0.00869131812722409	Upregulated
B. infantis	Blon_1007	4.52665311112588	0.00875043173158848	Upregulated
B. infantis	Blon_0773	4.56557038323617	0.00877359051468659	Upregulated
B. thetaiotaomicron	BT_1050	-3.058806385935	0.00895157449367019	Downregulated
B. bifidum	BbifJCM1254_16650	2.84964103750545	0.00899004123949218	Upregulated
B. infantis	Blon_2267	5.02836778301202	0.00899193755872858	Upregulated
B. bifidum	BbifJCM1254_11400	2.33180132593541	0.00902939993075003	Upregulated
B. bifidum	BbifJCM1254_06910	2.30317282667067	0.00913279601519141	Upregulated
B. infantis	Blon_0088	4.58234770698379	0.00939753179523603	Upregulated
B. infantis	Blon_2293	4.8453032798823	0.00947902897615387	Upregulated
B. infantis	Blon_0417	3.40407714672436	0.0095249327363882	Upregulated
B. thetaiotaomicron	BT_1341	-2.60751145629052	0.00958385699543422	Downregulated
L. symbiosum	HMPREF9475_03919	3.5728259082955	0.00971079067424084	Upregulated
E. coli	b2676	-2.47766385233927	0.00977412157394617	Downregulated
B. infantis	Blon_1453	4.41668191366696	0.00981579835985494	Upregulated
B. thetaiotaomicron	BT_3688	-3.49932941381762	0.00994570676581596	Downregulated
E. coli	b1941	2.52995905163812	0.00997608756329822	Upregulated
L. symbiosum	HMPREF9475_00697	3.8889700087552	0.00997608756329822	Upregulated
