microorganism	locus_tag	log2FoldChange	padj	diffexpr
B. infantis	Blon_2077	12.910688478478	2.45888802629092e-11	Upregulated
B. infantis	Blon_1707	8.87871674007359	2.83292093299268e-11	Upregulated
B. infantis	Blon_2236	8.603020512066	2.83292093299268e-11	Upregulated
B. infantis	Blon_1594	8.41719061872304	2.85571148250975e-11	Upregulated
B. infantis	Blon_2267	8.87889417254277	2.96057941464695e-11	Upregulated
E. coli	b3396	-2.34411383963649	2.96057941464695e-11	Downregulated
B. infantis	Blon_1092	9.05709095040314	3.39824618288907e-11	Upregulated
E. coli	b4178	-2.09933879017966	3.6037474977217e-11	Downregulated
B. infantis	Blon_1730	9.02799920124534	3.74760868776491e-11	Upregulated
E. coli	b1070	-4.27704192257689	3.86533167106194e-11	Downregulated
B. infantis	Blon_2370	4.77820181755181	3.8729122894183e-11	Upregulated
E. coli	b3625	-2.18402437011429	4.08001641940943e-11	Downregulated
B. breve	BBBR_1625	3.45493726098113	4.17273454087891e-11	Upregulated
B. infantis	Blon_1588	7.11044963295805	4.90579846011446e-11	Upregulated
B. infantis	Blon_1906	6.88285243593516	5.01887343151938e-11	Upregulated
B. infantis	Blon_0857	9.59105838698601	5.05736652931203e-11	Upregulated
B. infantis	Blon_2452	7.98955504927461	5.22466615684247e-11	Upregulated
E. coli	b0029	-2.15612846566812	5.24479907285469e-11	Downregulated
B. infantis	Blon_0071	8.11392055196096	5.25523269089203e-11	Upregulated
B. infantis	Blon_0698	13.2930721578434	5.37981525492217e-11	Upregulated
B. infantis	Blon_2064	13.3254599666156	5.47465266561185e-11	Upregulated
E. coli	b3740	-2.29484794227337	5.56856577050799e-11	Downregulated
B. breve	BBBR_1204	2.78476164517423	5.57226759702449e-11	Upregulated
E. coli	b3255	-2.28548418174271	6.03274596818930e-11	Downregulated
B. breve	BBBR_0423	3.35455848685018	6.04986968091658e-11	Upregulated
E. coli	b0169	-2.04399799237145	6.04986968091658e-11	Downregulated
E. coli	b3302	-3.5514143940698	6.07052692320085e-11	Downregulated
E. coli	b3072	-2.59261535252628	6.42221029876371e-11	Downregulated
E. coli	b3320	-4.1863624605052	6.42221029876371e-11	Downregulated
B. infantis	Blon_1938	13.0915603967244	6.42914290507007e-11	Upregulated
B. infantis	Blon_0762	5.84550218864478	6.80920626773294e-11	Upregulated
E. coli	b1269	-2.45771933465012	6.91136621294251e-11	Downregulated
E. coli	b1941	-6.28314942348367	6.92734908634879e-11	Downregulated
E. coli	b1476	-3.25739868008219	6.92734908634879e-11	Downregulated
B. infantis	Blon_2032	9.6378740047745	7.04702627125333e-11	Upregulated
B. infantis	Blon_2138	13.4135623750929	7.21168888498116e-11	Upregulated
B. breve	BBBR_0454	2.93707845078329	7.3350184641562e-11	Upregulated
B. infantis	Blon_2337	12.6825932945312	7.33595491612894e-11	Upregulated
B. infantis	Blon_0652	12.280575089116	7.92861022802032e-11	Upregulated
B. infantis	Blon_0798	9.61674185692501	8.12357790460895e-11	Upregulated
E. coli	b0729	-2.07462366664991	8.15897674685038e-11	Downregulated
B. infantis	Blon_2265	10.4101003324288	8.2598946787562e-11	Upregulated
E. coli	b3628	-2.26482977573784	8.28524572858064e-11	Downregulated
E. coli	b0576	-2.64957060423774	8.28524572858064e-11	Downregulated
B. infantis	Blon_0870	10.5579760020549	8.41926634375191e-11	Upregulated
B. infantis	Blon_0823	7.92998701340704	8.59248979874864e-11	Upregulated
E. coli	b1924	-5.34146350881753	8.67945288357135e-11	Downregulated
B. infantis	Blon_0265	7.42731188690668	8.70668798793641e-11	Upregulated
E. coli	b3084	-2.06635701974278	8.92915322904129e-11	Downregulated
B. infantis	Blon_0725	13.2138222838822	9.15384754547227e-11	Upregulated
B. infantis	Blon_0182	5.41882254928444	9.15479364623374e-11	Upregulated
B. infantis	Blon_2072	12.8360651597078	9.91833503936901e-11	Upregulated
B. infantis	Blon_1995	10.6506695050312	1.00172846535549e-10	Upregulated
B. infantis	Blon_2331	11.4524045055615	1.14436225091469e-10	Upregulated
B. infantis	Blon_1740	10.0801164219026	1.14436225091469e-10	Upregulated
B. infantis	Blon_2024	8.84845305608318	1.15107875623074e-10	Upregulated
E. coli	b0756	-2.65043322478735	1.21320428457091e-10	Downregulated
B. infantis	Blon_1162	8.4474130904727	1.21816022815639e-10	Upregulated
B. infantis	Blon_2394	8.20606153132399	1.2521220161848e-10	Upregulated
E. coli	b2796	-3.51116449981367	1.2635512290805e-10	Downregulated
E. coli	b2027	-2.67568658558728	1.2635512290805e-10	Downregulated
E. coli	b0914	-2.23393405127974	1.29384716277313e-10	Downregulated
E. coli	b1863	-2.07728091259732	1.29726367742927e-10	Downregulated
B. infantis	Blon_2332	10.7907443813459	1.34956325613587e-10	Upregulated
B. infantis	Blon_2376	12.2880650049079	1.35065604357258e-10	Upregulated
E. coli	b1631	-3.02554366127355	1.41030143761212e-10	Downregulated
E. coli	b1185	-2.45919895967209	1.46944378023603e-10	Downregulated
B. infantis	Blon_0897	10.2927514630995	1.54631059594785e-10	Upregulated
E. coli	b3985	-2.23856609201245	1.55323171929397e-10	Downregulated
B. infantis	Blon_0097	6.87493458037473	1.58805095692032e-10	Upregulated
B. infantis	Blon_1146	10.1173887073068	1.58882247431315e-10	Upregulated
B. infantis	Blon_2488	13.2833930248364	1.75695697271488e-10	Upregulated
B. infantis	Blon_2335	10.863586000042	1.75834408102369e-10	Upregulated
E. coli	b1939	-6.1196502152666	1.78155359646133e-10	Downregulated
B. infantis	Blon_1721	6.66332127762179	1.85435689304222e-10	Upregulated
E. coli	b3790	-2.32565851509444	1.85989767662885e-10	Downregulated
B. infantis	Blon_2033	10.6366939571257	1.85989767662885e-10	Upregulated
B. infantis	Blon_0188	5.7818898916058	1.85989767662885e-10	Upregulated
B. infantis	Blon_0586	11.6539053568873	1.90319864767791e-10	Upregulated
E. coli	b1088	-2.94418328961499	1.93556145582689e-10	Downregulated
B. infantis	Blon_2384	8.29854145433925	1.93556145582689e-10	Upregulated
B. infantis	Blon_0591	8.38289486381697	1.95423605819039e-10	Upregulated
B. infantis	Blon_2318	9.48697213448571	1.99922273831643e-10	Upregulated
B. infantis	Blon_0636	8.50814244403852	2.04474304806724e-10	Upregulated
B. infantis	Blon_2473	12.2977781860116	2.04939883816774e-10	Upregulated
B. infantis	Blon_0356	8.32029878080634	2.09122515565166e-10	Upregulated
E. coli	b0469	-2.57785104483815	2.13327616608515e-10	Downregulated
B. infantis	Blon_0160	12.9418306669878	2.30307911505455e-10	Upregulated
E. coli	b1418	-2.54253380879858	2.36121180190013e-10	Downregulated
B. infantis	Blon_0694	4.40014043575571	2.40981121777494e-10	Upregulated
E. coli	b0726	-2.13168025649717	2.41588587157927e-10	Downregulated
B. infantis	Blon_2276	12.5218525667601	2.68594673265655e-10	Upregulated
B. infantis	Blon_0232	7.56557749330781	2.79623761115945e-10	Upregulated
B. breve	BBBR_1640	3.13319515218691	2.96319399285322e-10	Upregulated
E. coli	b4461	-2.07892781493314	3.01107481641387e-10	Downregulated
B. infantis	Blon_2292	12.7293993527619	3.01107481641387e-10	Upregulated
B. infantis	Blon_1708	8.59931443121492	3.02857349745971e-10	Upregulated
B. infantis	Blon_2234	9.10032456573722	3.04310239313336e-10	Upregulated
B. breve	BBBR_0510	4.06599449011772	3.0674458575603e-10	Upregulated
B. infantis	Blon_1439	9.05201892757087	3.09716899146041e-10	Upregulated
B. infantis	Blon_0775	8.60871812548619	3.15022214151579e-10	Upregulated
E. coli	b1937	-7.58585125703833	3.28156678074145e-10	Downregulated
B. infantis	Blon_0697	8.47028699798072	3.30561469214525e-10	Upregulated
E. coli	b1590	-2.37738399750092	3.40850526975955e-10	Downregulated
B. infantis	Blon_0223	12.7521358658008	3.51102040830813e-10	Upregulated
B. infantis	Blon_1846	12.0143465939275	3.72075805280104e-10	Upregulated
E. coli	b2726	-2.36534907191756	3.78716507496351e-10	Downregulated
B. infantis	Blon_0383	9.52972497775633	3.87385560625033e-10	Upregulated
B. infantis	Blon_2235	7.93218735380015	3.87385560625033e-10	Upregulated
B. infantis	Blon_0923	9.73672987402913	3.97710674209046e-10	Upregulated
E. coli	b3986	-2.53400637092764	4.26785927867129e-10	Downregulated
E. coli	b3258	-2.24918416605506	4.34944359711788e-10	Downregulated
B. infantis	Blon_1380	9.82825147080637	4.56465359249749e-10	Upregulated
E. coli	b3185	-2.64808485644699	4.58723491245885e-10	Downregulated
E. coli	b2298	-3.78145933960244	4.61422865466204e-10	Downregulated
B. infantis	Blon_0236	7.72024935551766	4.75347334410708e-10	Upregulated
B. infantis	Blon_0830	9.23135126567949	4.81946475161277e-10	Upregulated
E. coli	b4314	-3.29219196303278	4.93050478671261e-10	Downregulated
E. coli	b1061	-2.82870532894801	4.97818244933652e-10	Downregulated
E. coli	b0567	-2.08625711814086	4.97818244933652e-10	Downregulated
E. coli	b1072	-5.74906881421077	5.00926230304907e-10	Downregulated
B. infantis	Blon_1848	12.6178186810376	5.14189523060737e-10	Upregulated
B. infantis	Blon_0205	7.80553558671646	5.5248879704116e-10	Upregulated
B. infantis	Blon_0251	8.30558738944043	5.59149520754415e-10	Upregulated
B. infantis	Blon_0538	12.1526709096638	5.63207052781161e-10	Upregulated
E. coli	b0807	-2.15726453760862	6.12546621493981e-10	Downregulated
B. breve	BBBR_0309	3.69550935130416	6.27901626504042e-10	Upregulated
B. infantis	Blon_0732	8.85769093424552	6.34456508508726e-10	Upregulated
E. coli	b2712	-2.07057415206324	6.39629133154255e-10	Downregulated
B. infantis	Blon_0313	10.2372167138673	6.46622714822587e-10	Upregulated
B. infantis	Blon_0339	12.2879809986278	6.62667680548035e-10	Upregulated
E. coli	b2608	-2.97955410402151	6.62667680548035e-10	Downregulated
B. infantis	Blon_2486	10.3058565398088	6.79323718421677e-10	Upregulated
B. infantis	Blon_2393	9.22833904780077	7.04086943677895e-10	Upregulated
E. coli	b3788	-2.37177471143096	7.10057254625853e-10	Downregulated
B. infantis	Blon_0800	8.7249141244907	7.39394865531549e-10	Upregulated
B. infantis	Blon_0222	10.4152500425168	7.64572821489235e-10	Upregulated
E. coli	b4517	-2.22096385139874	7.64799170619523e-10	Downregulated
B. infantis	Blon_1689	9.74750138359958	7.6664966836497e-10	Upregulated
E. coli	b3297	-2.35459542374672	7.92581465345219e-10	Downregulated
B. infantis	Blon_0391	7.95654232055852	8.58639200693372e-10	Upregulated
B. infantis	Blon_0103	6.56039147913968	8.58639200693372e-10	Upregulated
B. infantis	Blon_0780	8.98233634835299	8.68239112876759e-10	Upregulated
E. coli	b0841	-3.06379220534329	9.11870485435138e-10	Downregulated
B. infantis	Blon_0653	9.54679490197198	9.30416456999187e-10	Upregulated
B. infantis	Blon_2351	10.306615228893	9.45115369338648e-10	Upregulated
E. coli	b2315	-2.17618310880019	9.6979286889231e-10	Downregulated
E. coli	b3318	-4.18885803141781	9.89366094787227e-10	Downregulated
B. infantis	Blon_1774	11.8182885828889	9.9828983601438e-10	Upregulated
E. coli	b1938	-7.12587355855437	1.02888876218085e-09	Downregulated
B. infantis	Blon_1169	10.7326008965302	1.0295313719653e-09	Upregulated
E. coli	b3636	-2.77482599294966	1.03933718501525e-09	Downregulated
E. coli	b4155	-2.17544362148114	1.06297976285738e-09	Downregulated
E. coli	b3186	-2.56704441837033	1.06297976285738e-09	Downregulated
B. infantis	Blon_1961	8.54366491660469	1.06953441582822e-09	Upregulated
E. coli	b1044	-5.29023964245494	1.07048262155749e-09	Downregulated
B. infantis	Blon_1584	12.2723488501406	1.10573395119709e-09	Upregulated
B. infantis	Blon_0796	8.23786517536707	1.10582071436721e-09	Upregulated
B. infantis	Blon_1487	11.9208811338211	1.12989730096775e-09	Upregulated
E. coli	b2733	-2.45334930795213	1.14716672311497e-09	Downregulated
B. infantis	Blon_0944	13.2410076161793	1.14716672311497e-09	Upregulated
B. infantis	Blon_1727	12.1389595545049	1.1491668491382e-09	Upregulated
B. infantis	Blon_2309	12.2581091665154	1.20110330624814e-09	Upregulated
B. infantis	Blon_2316	10.4395803023028	1.20110330624814e-09	Upregulated
B. infantis	Blon_2295	8.67589948226891	1.20372196800214e-09	Upregulated
E. coli	b0393	-2.17507443619702	1.20513832675925e-09	Downregulated
E. coli	b2719	-3.19322812314082	1.20513832675925e-09	Downregulated
