exp,parameter,value
bbre,Y_XCom_SGlucose,33.9664517057248
bbre,Y_XCom_SGlucose,72.0340753024849
bbre,k1,0.0725615121569311
bbre,k1,0.0720164662376216
bbre,k1,0.0861350463304145
bbre,k1,0.0980117780569077
bbre,k1,0.0729841014864368
bbre,k1,0.105578831618606
bbre,k1,0.0814264582448336
bbre,k1,0.0721991461751888
bbre,k1,0.0721103614273639
bbre,k1,0.0726503670959983
bbre,k1,0.10186223834358
bbre,k1,0.0904695757221548
bbre,k1,0.0943047485668533
bbre,k1,0.145197080107558
bbre,k1,0.145197080107558
bbre,k1,0.0747031531921268
bbre,k1,0.0625071875287336
bbre,k1,0.0729841014864368
bbre,k1,0.13648323308713
bbre,k1,0.0625071875287336
bbre,k2,0.135933512743725
bbre,k2,0.136409582769035
bbre,k2,0.131717658715132
bbre,k2,0.125235970391187
bbre,k2,0.135627863793673
bbre,k2,0.11519724862106
bbre,k2,0.131779999424363
bbre,k2,0.136337553938133
bbre,k2,0.135462548961239
bbre,k2,0.133657499095495
bbre,k2,0.113314751116765
bbre,k2,0.131454668249486
bbre,k2,0.126579030140861
bbre,k2,0.115289798995997
bbre,k2,0.115289798995997
bbre,k2,0.136510214322706
bbre,k2,0.120832509792615
bbre,k2,0.135627863793673
bbre,k2,0.115425627019571
bbre,k2,0.120832509792615
bbre,k3,0.482066643062219
bbre,k3,0.48367891215344
bbre,k3,0.479072630289139
bbre,k3,0.489334649704069
bbre,k3,0.482934961891424
bbre,k3,69.8822107905869
bbre,k3,0.486423207991316
bbre,k3,0.484119188015238
bbre,k3,0.48390908405088
bbre,k3,0.483661415336868
bbre,k3,74.5602246790159
bbre,k3,0.482234614276877
bbre,k3,0.480431137637917
bbre,k3,0.510283226183144
bbre,k3,0.510283226183144
bbre,k3,0.483667007315937
bbre,k3,74.6823089314814
bbre,k3,0.482934961891424
bbre,k3,0.510332210147066
bbre,k3,74.6823089314814
bbre,k4,0.0535589949304374
bbre,k4,0.0536221389348762
bbre,k4,0.0644877180288401
bbre,k4,0.071844550301695
bbre,k4,0.0533938116520447
bbre,k4,0.0919566651617285
bbre,k4,0.0606311063502809
bbre,k4,0.0534632373596498
bbre,k4,0.0529591131632703
bbre,k4,0.0524279601500662
bbre,k4,0.0911942543245495
bbre,k4,0.0696705893811281
bbre,k4,0.0695879696934544
bbre,k4,0.116981118736066
bbre,k4,0.116981118736066
bbre,k4,0.0558575544382597
bbre,k4,0.0558062920022352
bbre,k4,0.0533938116520447
bbre,k4,0.110515230477254
bbre,k4,0.0558062920022352
bbre,Y_XCom_SLNT,0.355644878879843
bbre,Y_XCom_SLNT,0.357679821330591
bbre,Y_XCom_SLNT,0.361646357383472
bbre,Y_XCom_SLNT,0.360562642417446
bbre,Y_XCom_SLNT,0.371723084586414
bbre,Y_XCom_SLNT,0.366848044278947
bbre,Y_XCom_SLNT,0.358722102596478
bbre,Y_XCom_SLNT,0.357679821330591
bbre,Y_XCom_SLNT,0.370855759497375
bbre,Y_XCom_SLNT,0.362226303088259
bbre,Y_XCom_3SL,75
bbre,Y_XCom_3SL,74.9977293567688
bbre,Y_XCom_3SL,75
bbre,Y_XCom_3SL,74.9999999853523
bbre,Y_XCom_3SL,74.9999999922168
bbre,Y_XCom_3SL,75
bbre,Y_XCom_3SL,74.9990551078489
bbre,Y_XCom_3SL,74.9977293567688
bbre,Y_XCom_3SL,74.9999999921269
bbre,Y_XCom_3SL,74.9999999854848
bbre,Y_XCom_SLactose,0.409245813077145
bbre,Y_XCom_SLactose,0.409562487921675
bbre,Y_XCom_SLactose,0.418420038767603
bbre,Y_XCom_SLactose,0.415472250444826
bbre,Y_XCom_SLactose,0.417085559656776
bbre,Y_XCom_SLactose,0.416611216487637
bbre,Y_XCom_SLactose,0.415076521072193
bbre,Y_XCom_SLactose,0.409562487921675
bbre,Y_XCom_SLactose,0.417630189913213
bbre,Y_XCom_SLactose,0.419239311138889
bbre,Y_XCom_SNeu5Ac,75
bbre,Y_XCom_SNeu5Ac,74.9999999826764
bbre,Y_XCom_SNeu5Ac,74.9999627248033
bbre,Y_XCom_SNeu5Ac,75
