exp,parameter,value
bbif,K_S3SL,1.18103044162888
bbif,K_S3SL,7.26572133702339
bbif,K_S3SL,1.18103044162888
bbif,K_S3SL,0.639511392566882
bbif,K_S3SL,5.39635133403459
bbif,K_SLactose,75
bbif,K_SLactose,74.9147088794802
bbif,K_SLactose,75
bbif,K_SLactose,65.3741368974227
bbif,K_SLactose,75
bbif,K_SLactose,74.9854557583
bbif,K_SLactose,75
bbif,K_SLactose,74.9854557583
bbif,K_SLactose,75
bbif,K_SLactose,75
bbif,K_SGalactose,75
bbif,K_SGalactose,14.0701033883698
bbif,K_SGalactose,75
bbif,K_SGalactose,37.9006924041194
bbif,K_SGalactose,75
bbif,K_SGalactose,10.4171934926198
bbif,K_SGalactose,65.5014617161829
bbif,K_SGalactose,10.4171934926198
bbif,K_SGalactose,46.4926429062434
bbif,K_SGalactose,75
bbif,K_SGlucose,55.1132621941055
bbif,K_SGlucose,6.95249953680168
bbif,K_SGlucose,75
bbif,K_SGlucose,49.7108198573276
bbif,K_SGlucose,75
bbif,K_SGlucose,16.7705175951804
bbif,K_SGlucose,1.18065917120057
bbif,K_SGlucose,16.7705175951804
bbif,K_SGlucose,75
bbif,K_SGlucose,58.0104571302388
bbif,K_SNeu5Ac,25.5195961811346
bbif,K_SNeu5Ac,38.6679877352511
bbif,K_SNeu5Ac,47.2658019386572
bbif,K_SNeu5Ac,42.5931733791202
bbif,K_SNeu5Ac,47.2658019386572
bbif,K_SNeu5Ac,74.9791859756017
bbif,K_SNeu5Ac,45.7753114908735
bbif,K_SNeu5Ac,74.9791859756017
bbif,K_SNeu5Ac,74.9837320257643
bbif,K_SNeu5Ac,24.3289671863464
bbif,K_SFucose,0.0773620780116518
bbif,K_SFucose,0.18729693033817
bbif,K_SFucose,0.84722354372116
bbif,K_SFucose,0.2665742602995
bbif,K_SFucose,0.84722354372116
bbif,K_SFucose,0.327089559895937
bbif,K_SFucose,0.155517622075811
bbif,K_SFucose,0.327089559895937
bbif,K_SFucose,0.99273157372672
bbif,K_SFucose,0.248799923358079
